student_id,year,month,absence_code_string
381485,2006,3,R...............PS....U.P......
381485,2006,4,.R..R...............RSS....R.S
381485,2006,5,RU...RU.S........S.S....RR..R..
381485,2006,6,..........S...S.R...P.......P.
381485,2006,7,..S.R.R.R...............U......
381485,2006,8,.....UU..................R.....
381485,2006,9,.R............S.....U...UR....
381485,2006,10,....P..R...U.....SU.U......R...
381485,2006,11,..U..R.R.........P....R.U.....
381485,2007,1,..S.........R.R.S.RR...UR......
381485,2007,2,......U..RR......R..R.......
381485,2007,3,.R..R.RS...R...S..U.S.........U
381485,2007,4,.......R....R...RU.RU....S....
381485,2007,5,........R.....UR..P............
381485,2007,6,..S.......R......S.........S..
381485,2007,7,...R...R.R..RS........S...S....
381485,2007,8,........SU.PR........S.S.P.....
381485,2007,9,U.R....P....SP.R..............
381485,2007,10,........S.R......RUS.U.........
381485,2007,11,.US..R.....S............RR..P.
381485,2008,1,......S...........U...R.S.P.P..
381485,2008,2,...........P....PR..U..S.....
381485,2008,3,.URRS..........R....R.....S....
381485,2008,4,S.....US.U.RR.......R.........
381485,2008,5,.S..R..R.....R.P......R........
381485,2008,6,..........S.......P..P........
381485,2008,7,........U...PS.........P.......
381485,2008,8,...PR....R......R..RR...P..US..
381485,2008,9,...U.................R..UR..PS
381485,2008,10,.......P..R.S...R..U.R....P...U
381485,2008,11,R....SS.......R......R........
381485,2009,1,.S.......RR...R.......U....R..R
381485,2009,2,......P.S.URR...RR...R.S....
381485,2009,3,....R.........U...............S
381485,2009,4,RR...U.....RS.......UR.RR..S..
381485,2009,5,R......S.US......S......R..RR..
381485,2009,6,.R........RR..RR...R......S...
381485,2009,7,R....RR..S............S....U...
381485,2009,8,UR.R..S..S...R..SU....R.....R..
381485,2009,9,...........US.......R..R....R.
381485,2009,10,.S.......................PU..R.
381485,2009,11,...............P..........U...
381485,2010,1,R.......R.P.P..S.R.U....S..S.R.
381485,2010,2,.......R.......U...UR.....P.
381485,2010,3,R...........P.......R...R.....S
381485,2010,4,.......R.......U........S.....
381485,2010,5,....R..R...S.........U........R
381485,2010,6,..R....R........R............S
381485,2010,7,S.....SUS.....R..RSR...SUS.....
381485,2010,8,..S..RP.....SRU.......RS.U..R..
381485,2010,9,.....S......S.......RR...S..S.
381485,2010,10,.R...R.R.........P.......S....R
381485,2010,11,R.R....S......................
381485,2011,1,..........R....R..........RSU..
381485,2011,2,.S.RR......UU..R.....R.U.RR.
381485,2011,3,P..................PS..R..R....
381485,2011,4,.....S.........R....S..R...US.
381485,2011,5,..S................S..P.S.....R
381485,2011,6,...P.RR...S...R..R...S..R.....
381485,2011,7,............R.R...SR..R.R......
381485,2011,8,.....S..U.....U....U.R...UR....
381485,2011,9,R.......R..R...UR....S....R...
381485,2011,10,..S..S.P..........RS....RS..RU.
381485,2011,11,P.........U...RRRR.S..R..RR...
381485,2012,1,.................R....P..R...R.
381485,2012,2,.U...S.......S..........RR.S.
381485,2012,3,..R.S.R..R............RR.....RR
381485,2012,4,....URSS.S........SRR.....R..U
381485,2012,5,.S..R....U.R..........R......R.
381485,2012,6,...S...R........R.....R.......
381485,2012,7,......RR........S........S.....
381485,2012,8,......S.....U.R................
381485,2012,9,..S.R.R.R..R..R.RS.....R......
381485,2012,10,........P.....S...R....PR..S...
381485,2012,11,...R......S.......S....SU.....
381485,2013,1,......R.....................RRU
381485,2013,2,..R...........U.....R......R
381485,2013,3,.......S.........R........R....
381485,2013,4,RS.R...R.....R.........U...RR.
381485,2013,5,......U.P..R..S...........P.R..
381485,2013,6,....R..R.U......R.......U..S..
381485,2013,7,....U........P....R........R.R.
381485,2013,8,....SS.......RR...R.........S..
381485,2013,9,................S.........R.U.
381485,2013,10,.R...............URR..R........
381485,2013,11,RS...R........R..........P...P
381485,2014,1,.R...R..R...S.R.S..R..S........
381485,2014,2,..R...R.....................
381485,2014,3,............R..........R.S.....
381485,2014,4,R...........R.............R...
381485,2014,5,.......R.R....R........R.....R.
381485,2014,6,....RS..R.....................
381485,2014,7,....RU.R.S...R..P...RR..R.P.RP.
381485,2014,8,...................R.....R....R
381485,2014,9,.R..RR........R........R..SU..
381485,2014,10,.P.....S.........R.....RR.R..R.
381485,2014,11,R....S.....RR..R.............R
470052,2000,1,...RS..............U.........U.
470052,2000,2,S....U.......R......R...R.S..
470052,2000,3,..SPU...S....U.S.R.R...........
470052,2000,4,.RS.....RR.R..RR.R............
470052,2000,5,...R..P............S......S.R.U
470052,2000,6,......R.....R....R.....R......
470052,2000,7,..................RS.R.......P.
470052,2000,8,..............R......U...R.....
470052,2000,9,.....SR.....R.....S.........R.
470052,2000,10,....R.....S..R........S......R.
470052,2000,11,R.....R..U..R..R.....S.R.....R
470052,2001,1,......P...R.S.........R..R.....
470052,2001,2,R.RR........................
470052,2001,3,S.R.S.P...S.R.....S.......R....
470052,2001,4,...RR...R.....R......S..RR.P..
470052,2001,5,S.R......S......R..U.....R.US..
470052,2001,6,R......RRR.R.R.R............SS
470052,2001,7,..R.S.P.RP.....................
470052,2001,8,.........................U..P..
470052,2001,9,........U..R....RS.S.......R.R
470052,2001,10,..S...........R....U..U....UR..
470052,2001,11,..U..RU.......R....S...R....R.
470052,2002,1,.......R............RP..U...P..
470052,2002,2,S.S......RS..........R......
470052,2002,3,....U.U.R.R............S.S...RU
470052,2002,4,..U.......U..........R........
470052,2002,5,..S.RRRU..P......U....R.....S..
470052,2002,6,SR......R....UUR....S.R.RP..P.
470052,2002,7,....P.....S....R......S........
470052,2002,8,S....P.S............UR.R...R.S.
470052,2002,9,.....U.U......S...R..P..R.....
470052,2002,10,..R..........R...R.........SS.R
470052,2002,11,............SR.........S......
470052,2003,1,U.R..RS..........R.U...U.......
470052,2003,2,.....RRR..........S.........
470052,2003,3,..S.R..P.......................
470052,2003,4,...U.....R.P.........S.......R
470052,2003,5,......U.......RP.S..R.....S....
470052,2003,6,.R..S.R.S..R..................
470052,2003,7,.................RSP...R.......
470052,2003,8,............R........RR....R.U.
470052,2003,9,USS...U.R.R.P......SU......USS
470052,2003,10,.R.....R...........R..R........
470052,2003,11,..R...RR.............P.P..R..R
470052,2004,1,........URR..UUSS...S....U.....
470052,2004,2,R.....SR...R......R..R...RR..
470052,2004,3,...............SR.....S......U.
470052,2004,4,..U.S.S.....RU...............U
470052,2004,5,.......S.....S....UR.....U.....
470052,2004,6,........R..RR........R...R.R..
470052,2004,7,...S...RR.........UR.RU.......S
470052,2004,8,RR.....PP.R...SR............SS.
470052,2004,9,......R.....R........URU..R..R
470052,2004,10,..S.......R.....S........R..R.S
470052,2004,11,......U......R.....R...P....R.
470052,2005,1,..URPU.P..RS.P...............U.
470052,2005,2,U....R......R.R..R..S.S.....
470052,2005,3,....S......R.........R..UR.....
470052,2005,4,.....RS.RRP....RRR.RSR..U.....
470052,2005,5,.........S....S.......R........
470052,2005,6,........R.U.R.R....U...R.S....
470052,2005,7,..U...RR....S.P...P.........R..
470052,2005,8,..R..P....R............R.SS....
470052,2005,9,..RR....U...R.........S..PS...
470052,2005,10,.R..P..SR.....R.R......U..S...R
470052,2005,11,..R...R..SRR...........R...S.R
470052,2006,1,........R............R.RR.U..R.
470052,2006,2,R.........S.S.RR.R......R..S
470052,2006,3,S...S....R........P......U.R..R
470052,2006,4,.S..R............R........R...
470052,2006,5,...P....R.SR...R..........R.U..
470052,2006,6,..R.R.R.RU..............R.....
470052,2006,7,.............R....SR..RP.......
470052,2006,8,........S...R.....UU.S.....U...
470052,2006,9,.....S....R.........S........R
470052,2006,10,.............RP....U..R........
470052,2006,11,......R.U......S..............
470052,2007,1,.......S.R................R.U..
470052,2007,2,............RR...P.R.U......
470052,2007,3,............U..........P.U..R.S
470052,2007,4,......S.....P..R.........S....
470052,2007,5,.S.R....R.U..P...U............S
470052,2007,6,....S......S..............SRR.
470052,2007,7,UUS...S.P...S............P.....
470052,2007,8,..SR...........R........R.R....
470052,2007,9,...U..US..R......S........U...
470052,2007,10,U........S......P..SSP...RR....
470052,2007,11,..P......U.S......R......S....
470052,2008,1,....R..R.URR..........R.....U..
470052,2008,2,.........RU.........R.S....R.
470052,2008,3,S........R..P......R.SR....P..R
470052,2008,4,...R..RS.....R..S.....R...S...
470052,2008,5,..R....RRR..P........R....SR...
470052,2008,6,.SR...U.....S....S............
470052,2008,7,.....RP...........R...R........
470052,2008,8,.............RRRS..R.......USS.
470052,2008,9,..............R..R...S........
470052,2008,10,...R....R..RR..S..S.URR.......P
470052,2008,11,....R.........SRS......S.U....
470052,2009,1,...RSRR.....S.......R..R.U.....
470052,2009,2,......R........S........R...
470052,2009,3,.S..S...R.S....R.R....R........
470052,2009,4,.P..........R....R.....S.R....
470052,2009,5,RR......R......R.............S.
470052,2009,6,.R..US..S.SS............S.....
470052,2009,7,....R.RR.S........S..S.........
470052,2009,8,.R..RUR...U.........S..........
470052,2009,9,.....R.S.P.........R..S.......
470052,2009,10,................R......R....PP.
470052,2009,11,....U..U...........RR..R...S..
470052,2010,1,.R....RU...R..R..............SR
470052,2010,2,.........RS.......R.........
470052,2010,3,...S..S..........R.R.R.........
470052,2010,4,...R...P...U.SU...U...P......S
470052,2010,5,...R...S.....S...R........R....
470052,2010,6,...R...........S.RSR..R......U
470052,2010,7,.......R.....S......SP.....U.R.
470052,2010,8,.....P.....U.R.UP..........R...
470052,2010,9,..S......P.U....US.PP.R..R....
470052,2010,10,.R..RS....U...........PS.......
470052,2010,11,.......S..S...UR.............R
470052,2011,1,....R..............R......R...U
470052,2011,2,R.PR.....R...R.U...R..U.....
470052,2011,3,.........U......R...SR..R.....S
470052,2011,4,.R...U.S..R...R...............
470052,2011,5,.P...R......R.S....S.......R...
470052,2011,6,..PS.....RR..........U.S...RPR
470052,2011,7,.R.......UR.P......R.S..R.....S
470052,2011,8,...S.U...S....R...........P.S..
470052,2011,9,..R.RP.........R.......S......
470052,2011,10,...RR.........S..P...U...RS..S.
470052,2011,11,...............R..U..U.R...R..
470052,2012,1,.........R....S......S.UR..R..P
470052,2012,2,U....P..U...P.....R.R.....R..
470052,2012,3,.......S......................R
470052,2012,4,.R.U..SS..R.............RPP...
470052,2012,5,....S..........U.U.R..R.S......
470052,2012,6,.U...........S..RS....S..R..R.
470052,2012,7,......R....U..U...S.....S.R....
470052,2012,8,..S...S...........RRRRSS.......
470052,2012,9,......R...........R.......S.S.
470052,2012,10,......P...........R...P........
470052,2012,11,P..U....S..S.R....S..R...RRS..
470052,2013,1,.....R....R...R...R.R.U.U.....R
470052,2013,2,U.....S.P.U..S.S.......R..S.
470052,2013,3,.....S......R.R.......R......U.
470052,2013,4,.........R................R.U.
470052,2013,5,.....R...RS...R.............R..
470052,2013,6,...R.S.R.....S......S.........
470052,2013,7,...U...R...........R..R........
470052,2013,8,.S..R...R....S.S...........R...
470052,2013,9,...R.R......SR..S...RR..S.....
470052,2013,10,.......US.......PR.R.....R.....
470052,2013,11,.....P.......SRU....P.......S.
470052,2014,1,.......U.......U.S.P...S.U...R.
470052,2014,2,S.....RSS...R...............
470052,2014,3,RRR.R.R...UR..SRR..............
470052,2014,4,........P.....R..R..R.S...R...
470052,2014,5,....S...U.........R..U.......U.
470052,2014,6,.......R..SRR..............S.S
470052,2014,7,...SU.R......SU..........R.....
470052,2014,8,...........R......RRS....P..R..
470052,2014,9,............S..............S..
470052,2014,10,..S............R..S.....S......
470052,2014,11,..........S.R.....S.U........U
967937,2000,1,.R.R.......R.R....R.....S.R....
967937,2000,2,.....S......R...R.R...R....R.
967937,2000,3,..RP........S.U.........RR.....
967937,2000,4,..........R..RS.............S.
967937,2000,5,....R...RR....US.....R..S......
967937,2000,6,.....R.....R........U.........
967937,2000,7,.......R..........RR...........
967937,2000,8,..R.....R...S...SU..U..RSU....R
967937,2000,9,..RR..........R......SP.......
967937,2000,10,UR........S........RSRU.....P..
967937,2000,11,..S.....SR....................
967937,2001,1,..U.R.............S.U.......R..
967937,2001,2,............S..R....R.......
967937,2001,3,....R.R.R.S...RS...R.....R....R
967937,2001,4,..U.S........R.P...........S..
967937,2001,5,R.......S..........S...........
967937,2001,6,......US........SR......R....P
967937,2001,7,..RR..R.R......U...S.....RRRS..
967937,2001,8,...S....RSRRU...............S..
967937,2001,9,...R...R......R.......R.RR...P
967937,2001,10,..........R..R.S...SSR......RU.
967937,2001,11,..R.....R..UR.S.....R.....RR..
967937,2002,1,..R.........SS..R.P....R.......
967937,2002,2,.....SR...U........S..SP....
967937,2002,3,...R.....S............U......R.
967937,2002,4,.U..R....RS.R....S.....R...R..
967937,2002,5,..RR....U...U....S...........U.
967937,2002,6,...SU...R...................R.
967937,2002,7,.P.......R..S.P.............U..
967937,2002,8,..........R......P.S.S..R..S...
967937,2002,9,U....P........R..P.....R.....R
967937,2002,10,.............U...U........UR...
967937,2002,11,..U.R....US.U....U.S...RR...S.
967937,2003,1,......S..R.......S....R.P......
967937,2003,2,..R.....SRPR...R.....R......
967937,2003,3,..P...SU..P.RR...........U.....
967937,2003,4,....R.R...UU.....R..S.....S..R
967937,2003,5,....R.R............R..R........
967937,2003,6,..S..S.P.R......R...U.........
967937,2003,7,......RU.....SR.....R.....R...R
967937,2003,8,...R.U......R....RP......P..PS.
967937,2003,9,.........SSR.....R.R.......R..
967937,2003,10,....R...R....P.RP...R.RP..S....
967937,2003,11,.R...S......R..R........U...R.
967937,2004,1,.S.S.R.R.....R...RU...P....R..R
967937,2004,2,.S.R..R......................
967937,2004,3,.R.......P..........RR......R..
967937,2004,4,..SP..R......R......R........U
967937,2004,5,..PP..............U..R....R....
967937,2004,6,.PRR.R..R..S.P.....R..........
967937,2004,7,.......P..UR.............U...RU
967937,2004,8,.......R...P...P.S....SP..S...U
967937,2004,9,..R.......PRS.S.....R.......S.
967937,2004,10,R..R....R.....S......R.........
967937,2004,11,.RR..............S..........RU
967937,2005,1,R.UR..P..R....U.RR....SS.......
967937,2005,2,......U....R...RR..R......RR
967937,2005,3,...S...............U......R....
967937,2005,4,..R..U...RU.........U......R..
967937,2005,5,.R..U..SR....U.R....R.S.R.R...R
967937,2005,6,........S.S.P..P...S..........
967937,2005,7,S...U.....P...U......R....P....
967937,2005,8,U......U....R...........RS...SU
967937,2005,9,.R...U............R...........
967937,2005,10,PSP...S.RR....SRRP..PR.P.......
967937,2005,11,.R.....R.R....R.......RR......
967937,2006,1,S..S..RU.....S..U..RU.R.RU.RU..
967937,2006,2,.URR..U.....R...R..........R
967937,2006,3,....SP..R.R.....RR..R.P...UR...
967937,2006,4,.P..S..R.R.......U......S.U...
967937,2006,5,..R.R..S......U...S....UR.U..P.
967937,2006,6,.S......RR........PR.U..S...R.
967937,2006,7,.R.....U.R...R.......RS.RR.R...
967937,2006,8,....S.....S.R...S..P..R.......S
967937,2006,9,.....R....................P...
967937,2006,10,.R..R..R..R..........R.........
967937,2006,11,.......R......................
967937,2007,1,.....U...U...R.R............U..
967937,2007,2,......R..................R..
967937,2007,3,.....S..P...........R..SR......
967937,2007,4,R.....R..R......SU.....R.....R
967937,2007,5,..S....R..S...U............S.S.
967937,2007,6,.....U..........S.............
967937,2007,7,R.R.....R...RR.....R.......R.R.
967937,2007,8,........S........P.U........RRR
967937,2007,9,...S...R....SR..U.SS.SR..R..R.
967937,2007,10,.....S......PR...RR.......R..R.
967937,2007,11,S.......R...R.....RP.S....S...
967937,2008,1,.P..U.....R..P.S.R....U...R....
967937,2008,2,.S.U..R..S...P..U......R.....
967937,2008,3,.....R.S..S.................S..
967937,2008,4,R.RRR..RU......R.R....SS..R..R
967937,2008,5,.U....PS..R...P.....R...S..R...
967937,2008,6,..RS.S.....................U..
967937,2008,7,S....R....S.S...P............RU
967937,2008,8,......R................U.......
967937,2008,9,...U................R.........
967937,2008,10,....P.......P...S..............
967937,2008,11,............R......P..U.......
967937,2009,1,..R........U...RR.........R..P.
967937,2009,2,...P......R.......R.R......R
967937,2009,3,........R...S...R..P....P..R.R.
967937,2009,4,..R.RR....R..U.....SS.......SU
967937,2009,5,....R.R........P..P..RPR.......
967937,2009,6,..............SP.R......UR....
967937,2009,7,.....U......U..............S...
967937,2009,8,S.......R.......U..............
967937,2009,9,.R...UR.U..............R...RP.
967937,2009,10,....UP......................R.R
967937,2009,11,...P..U...............P.....R.
967937,2010,1,.........R.......RS...R........
967937,2010,2,....R..U.P.............R....
967937,2010,3,US..S.........P....R..R.....SS.
967937,2010,4,..RS................U...R.....
967937,2010,5,..R...S..R..S....S..........R..
967937,2010,6,......P.....R..R......R.......
967937,2010,7,........SR.........R..P........
967937,2010,8,........................R....S.
967937,2010,9,............RR....S....S......
967937,2010,10,R...S......U.R.....US..........
967937,2010,11,.....P....R.........RRRUR.....
967937,2011,1,R..R...R.R......P......R....R..
967937,2011,2,..S..S..S..P.R..R.S....RSS..
967937,2011,3,.......S.........R.P...U.S...R.
967937,2011,4,....R.........R....R.US.......
967937,2011,5,.............P.S.....R.........
967937,2011,6,R..RR.U...........S..P........
967937,2011,7,R...S....U.......RR..S....R....
967937,2011,8,..U...R...R...R................
967937,2011,9,.R..R.R..R......S........R....
967937,2011,10,......P......R.........R.......
967937,2011,11,.R........P...S...S.R.R..R...S
967937,2012,1,..............RS.........S.....
967937,2012,2,.R........S..........P.R....S
967937,2012,3,...U.R...U...R.S...R.P.........
967937,2012,4,...R..R.R.R..RS....SS.U..R....
967937,2012,5,......R...........R........P...
967937,2012,6,..R.S............U........S...
967937,2012,7,S.R.....S.......P.R..R.S....R..
967937,2012,8,S........U....R....P...R......R
967937,2012,9,......RRR..S.....PR...S.R.....
967937,2012,10,.....S........SR....R.........R
967937,2012,11,..R...........R......R........
967937,2013,1,R..........R....S...PS...RS....
967937,2013,2,....U...R...S..S.......R.SU.
967937,2013,3,.R...PR....U.R........S........
967937,2013,4,........U..R...............S..
967937,2013,5,...SU.U...P........R..P.U......
967937,2013,6,...R..S....P......R......U..R.
967937,2013,7,.SSRS......UU........SR.......R
967937,2013,8,..R...R...R.P..U.........S.S...
967937,2013,9,...............R.....U......SU
967937,2013,10,.R...RPSU...R.........R..RUR...
967937,2013,11,...U...P.P..U..S.S..RRS.P.....
967937,2014,1,.............R.S..........R....
967937,2014,2,...R.........R..S....S.....R
967937,2014,3,......R..R....S....S.R...R..S..
967937,2014,4,...................R..UR..S...
967937,2014,5,.............................R.
967937,2014,6,........USS...R...U......S....
967937,2014,7,...U....R..RS.....R.....R......
967937,2014,8,..RR...US............R.........
967937,2014,9,..R..........R........R.R.....
967937,2014,10,.U....S....S....U...S.......S..
967937,2014,11,R..S.S...R.P...R..S.S.......RR
741547,2000,1,S..............RS..........SS..
741547,2000,2,U....R...............R.R...U.
741547,2000,3,R...S.......R.......R.S....R...
741547,2000,4,...RS.......P....R............
741547,2000,5,..S.RR.UR......R...RRPR.S...P..
741547,2000,6,...................U.....S....
741547,2000,7,..U....P....RPSR.P.SR....R..P.S
741547,2000,8,.P..U.......R..U..P.........R..
741547,2000,9,...S....P..............S....S.
741547,2000,10,..U.....R...UR.....PS...UR....R
741547,2000,11,........RR...U..RR.......SRR..
741547,2001,1,...R....SP...........R.RS....P.
741547,2001,2,.....RU..S...........R....R.
741547,2001,3,.....R....R......U.R...U.......
741547,2001,4,..........SS...........U....RP
741547,2001,5,.R..........R.....S...R..R.....
741547,2001,6,.U............S........U......
741547,2001,7,...P....SR..R..R.........U..R..
741547,2001,8,RR.......S.........U.....R..U..
741547,2001,9,S.....R...R.........R...R.....
741547,2001,10,...R....RR.........R..R....RR..
741547,2001,11,............R........R..R.....
741547,2002,1,.R............PR......SS...R...
741547,2002,2,..R...R.....SR..R.......R...
741547,2002,3,...R..R.U.U.R....R..R..R...R...
741547,2002,4,R.........................S.U.
741547,2002,5,.SRR....RR..S......R..R..RU....
741547,2002,6,.....R.R..R..R.R....R.........
741547,2002,7,.......................R.R..R..
741547,2002,8,...U....R.R..............U...U.
741547,2002,9,...S......S.P.R..R.R..R......U
741547,2002,10,.U..RPR............R.U...R...R.
741547,2002,11,RR...R...P.S......R.......R.R.
741547,2003,1,....R.......U.......S..........
741547,2003,2,R......S......R.RR.U....R.R.
741547,2003,3,...R.U..R.......US.....R.......
741547,2003,4,.P....U.RR.......R...U....R...
741547,2003,5,.S.P......R.R.R................
741547,2003,6,RS...R..RS...R......P......S..
741547,2003,7,R.U....R..R.U.P......S.R.......
741547,2003,8,..P..US...S...P.U..S..P.S.R.P.S
741547,2003,9,.U..S...R.RU....SR.R..........
741547,2003,10,...............R..R........R.RR
741547,2003,11,UU...S...............S......R.
741547,2004,1,....UR...R...........R...U...R.
741547,2004,2,RS..S......R......R....RRSS..
741547,2004,3,R.........RU................US.
741547,2004,4,....S.....U..R.............P..
741547,2004,5,.........R..U.U.R....R...R.....
741547,2004,6,RU................S.PR....SU..
741547,2004,7,..R..R..................P..S...
741547,2004,8,...U..........SS..R.R.URU......
741547,2004,9,..R....R.......R.R............
741547,2004,10,.......P...P..R.R......R...R...
741547,2004,11,..S.U.R.U.U.........U....R....
741547,2005,1,.....................UR......R.
741547,2005,2,S.....R...S.............RR..
741547,2005,3,...RS........RU..SS............
741547,2005,4,..R...S........RR...S.....PP..
741547,2005,5,.......RR...............P..RR..
741547,2005,6,.R.U..R....R..R...........S..S
741547,2005,7,....R........R.....R..R...S....
741547,2005,8,UR.S...R..SR...R.U..R....R.S...
741547,2005,9,...RR.S...S....S...SR......R..
741547,2005,10,S...USR.................R......
741547,2005,11,....SR............P...R...U...
741547,2006,1,.P..U.....R.........S.S........
741547,2006,2,.............R.............S
741547,2006,3,.S..R.....P...U...............R
741547,2006,4,.PR.P...S............R...SR...
741547,2006,5,R....UR..USU........U..........
741547,2006,6,........................R...U.
741547,2006,7,........S.S......R.R....R....UU
741547,2006,8,.......R.SS...R.......RP......R
741547,2006,9,.RU..RS.S................S.RP.
741547,2006,10,RS..............S..............
741547,2006,11,...S............U..S..........
741547,2007,1,..S.....R.U.S..R...R.U.......U.
741547,2007,2,........R.......R......SR..R
741547,2007,3,.....P.....R...............S.R.
741547,2007,4,R.....S....P..P...............
741547,2007,5,...R....S....U..RR.....SR....U.
741547,2007,6,....R...R....R....RU.........R
741547,2007,7,RRU...R................R...R..U
741547,2007,8,........R.......U..........R...
741547,2007,9,.....U.R..SS.U...U....SP.R....
741547,2007,10,....P......SUR..S.R......S.....
741547,2007,11,...............S..R....R.S..S.
741547,2008,1,....S...RS...................SR
741547,2008,2,..S.URR.....R...S..R..R......
741547,2008,3,.R...R..............U..R...S.S.
741547,2008,4,..P..R.....................S..
741547,2008,5,..R..R.R......U..S...R........S
741547,2008,6,...S..SR....SU...U.......R....
741547,2008,7,......S..R....S..R.R.........R.
741547,2008,8,R....................R....RS...
741547,2008,9,S.......R..........UR..S......
741547,2008,10,....R.........S.S.R.R.......US.
741547,2008,11,...RS.R.....R....S.......U....
741547,2009,1,...P.....S...........S.....R...
741547,2009,2,.P...................R......
741547,2009,3,...U.......R.........S...R...R.
741547,2009,4,......U......R..RUS...........
741547,2009,5,.........R....P.......R........
741547,2009,6,...................SS......R..
741547,2009,7,..U..R....P.RS..S.....R.....R..
741547,2009,8,......R...R..RR....S..UUR......
741547,2009,9,...SSS.................PR.....
741547,2009,10,.....R..S............S.RS..R.RS
741547,2009,11,SR......R.U.U...R.....U.......
741547,2010,1,......PUR......R.P.RR.......P..
741547,2010,2,.........S..P.R......S....R.
741547,2010,3,.S..R...R...........R.......RS.
741547,2010,4,......UU.U...............S....
741547,2010,5,.......R..R.......S...S........
741547,2010,6,SP......S..................S..
741547,2010,7,....S..PS.............R........
741547,2010,8,....R....R..R...P.R.R.....S...U
741547,2010,9,....U...........P.P.US..S..U..
741547,2010,10,................R.......R.RS.P.
741547,2010,11,U.....S................P....R.
741547,2011,1,R..RR.........U......P.........
741547,2011,2,..SS.S.................S...S
741547,2011,3,.................S......R......
741547,2011,4,...SRR....PS.R.UR....R.P......
741547,2011,5,..........S.............S......
741547,2011,6,.P...PU.R...........P....RS...
741547,2011,7,.U..........S.P...U.U..R..R....
741547,2011,8,......UR..RR.....UR.....R......
741547,2011,9,S..R.RUS...R...RUR............
741547,2011,10,.R....R.R.S.S..................
741547,2011,11,.U...R..U.....RR.....R..R....R
741547,2012,1,UR........S............R.R.....
741547,2012,2,...U....R.R....R...RR.RS.U..R
741547,2012,3,.UU..R......R....UR........P..R
741547,2012,4,...................SSR.R.S.R.R
741547,2012,5,........SR.....U.R..R...US.....
741547,2012,6,..........R.S........R...RR...
741547,2012,7,.P..SR...R......R....R.....RSU.
741547,2012,8,........................S......
741547,2012,9,...................RS.....S...
741547,2012,10,.PRU.................R.U....R..
741547,2012,11,.RR.R.....RR...R...P......R.PS
741547,2013,1,....U.........UR.........P....R
741547,2013,2,........U..R...R.......R....
741547,2013,3,...RU.U.R...U.R..S...S.......UR
741547,2013,4,.........RR...S.P....U........
741547,2013,5,....U.U....................S..R
741547,2013,6,..R......SS.RR.S......R..R...R
741547,2013,7,................R.P..R..P.U....
741547,2013,8,..............U..R..........R..
741547,2013,9,.......U..........U...P...R...
741547,2013,10,.....P....S..........R.....R...
741547,2013,11,......R...R....R........S.....
741547,2014,1,R............S.......RR...R....
741547,2014,2,..R....U..................S.
741547,2014,3,....S........S....R....S..R...R
741547,2014,4,U...SR..S..........U..........
741547,2014,5,.SR..R.......U......R.....S....
741547,2014,6,....R....SR............S..R.R.
741547,2014,7,......S.....RS.......SR.....U..
741547,2014,8,...U...R......R.US.............
741547,2014,9,.....R.P....RS................
741547,2014,10,..RS..R......S.RR........R...R.
741547,2014,11,.S...RSU......S.R..........S..
132755,2000,1,UR.........R.............R...U.
132755,2000,2,R.R.RUR......R..S.....R......
132755,2000,3,...RR...S........R.........R...
132755,2000,4,...........R.U...R..R.R.....P.
132755,2000,5,RU..R..............R.R...R.SR..
132755,2000,6,......S.P...S.......R.........
132755,2000,7,............S..R.R.........P.S.
132755,2000,8,...R...R..S.P......R...RR......
132755,2000,9,...........RS...R.....R.U.....
132755,2000,10,.US..S.U.U.......S..........U..
132755,2000,11,..S.....S.......R..S.....US...
132755,2001,1,....SPSS.S..............R...R.R
132755,2001,2,RS.R.....S.UP....RRR.....R..
132755,2001,3,.........R.......S......R......
132755,2001,4,R...R..U.R...........RR....U.R
132755,2001,5,..S..SP..R......R.U............
132755,2001,6,.................R......RS.S..
132755,2001,7,...R.R...R..R...RRR......UUR.PR
132755,2001,8,.......R......S.R..........PRR.
132755,2001,9,................U..R......R...
132755,2001,10,........R...R..S.U.............
132755,2001,11,R..S........R.......R..U..S.SR
132755,2002,1,..R...S..UR.RU.........S.......
132755,2002,2,.R..UR..S..R........P...U.S.
132755,2002,3,R..R.R.R...U.U.U...............
132755,2002,4,..U......R....U..R.SRP........
132755,2002,5,........R..U..R..U.S...R..R.R..
132755,2002,6,.....RP..R...R...R........P..R
132755,2002,7,...R.R....U....R.......R.......
132755,2002,8,...R.PUR....S......SS....SR....
132755,2002,9,.U.P.....S.R..R..P...R.....U.S
132755,2002,10,.....R.R.....U...SR.....SR..SP.
132755,2002,11,.R..........SS...........SR...
132755,2003,1,.......S........R.....U........
132755,2003,2,.......................U..R.
132755,2003,3,...R......U.....RS......R.SRU..
132755,2003,4,.......S....S...S...RS......UR
132755,2003,5,.....S....RP.SR..........R.S.S.
132755,2003,6,....S...PRU........U.UU.U.R...
132755,2003,7,R............S.U......R......RU
132755,2003,8,.......U..U.......U............
132755,2003,9,SS.......R......U....R..R.S...
132755,2003,10,........RRR...R.R..S...R....U.S
132755,2003,11,RS.R......................U...
132755,2004,1,..U...S......S...S............S
132755,2004,2,....S.R.S..........S....RR...
132755,2004,3,.R....S....U.....RRSSS.S.P.R...
132755,2004,4,.S....U............R.P.R.R....
132755,2004,5,......U....P.U.S.........RR....
132755,2004,6,....RR...R..RS.RR..R....R.....
